Date,Trading Method.,Purchase ID,Asset Alloc.,Asset,Amount($),Asset price,#,Timeframe
01/01/2020,Oneoff,3877.GO,3877,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3877.CA,3877,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3878.ST,3878,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,3878.CB,3878,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,3878.SB,3878,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,3878.GO,3878,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3878.CA,3878,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3879.ST,3879,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,3879.CB,3879,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,3879.SB,3879,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,3879.GO,3879,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3879.CA,3879,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3880.ST,3880,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,3880.CB,3880,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,3880.SB,3880,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,3880.GO,3880,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3880.CA,3880,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3881.ST,3881,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,3881.CB,3881,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,3881.SB,3881,sbonds,50000.0,253.28,197,1
01/01/2020,Oneoff,3881.GO,3881,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3881.CA,3881,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3882.ST,3882,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,3882.CB,3882,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,3882.SB,3882,sbonds,55000.00000000001,253.28,217,1
01/01/2020,Oneoff,3882.GO,3882,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3882.CA,3882,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3883.ST,3883,stocks,15000.0,194.59,77,1
01/01/2020,Oneoff,3883.CB,3883,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,3883.SB,3883,sbonds,60000.0,253.28,236,1
01/01/2020,Oneoff,3883.GO,3883,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3883.CA,3883,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3884.ST,3884,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3884.CB,3884,cbonds,55000.00000000001,77.58,708,1
01/01/2020,Oneoff,3884.SB,3884,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,3884.GO,3884,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3884.CA,3884,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3885.ST,3885,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3885.CB,3885,cbonds,50000.0,77.58,644,1
01/01/2020,Oneoff,3885.SB,3885,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,3885.GO,3885,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3885.CA,3885,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3886.ST,3886,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3886.CB,3886,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,3886.SB,3886,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,3886.GO,3886,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3886.CA,3886,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3887.ST,3887,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3887.CB,3887,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,3887.SB,3887,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,3887.GO,3887,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3887.CA,3887,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3888.ST,3888,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3888.CB,3888,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,3888.SB,3888,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,3888.GO,3888,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3888.CA,3888,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3889.ST,3889,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3889.CB,3889,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,3889.SB,3889,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,3889.GO,3889,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3889.CA,3889,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3890.ST,3890,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3890.CB,3890,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,3890.SB,3890,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,3890.GO,3890,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3890.CA,3890,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3891.ST,3891,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3891.CB,3891,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,3891.SB,3891,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,3891.GO,3891,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3891.CA,3891,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3892.ST,3892,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3892.CB,3892,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,3892.SB,3892,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,3892.GO,3892,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3892.CA,3892,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3893.ST,3893,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3893.CB,3893,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,3893.SB,3893,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,3893.GO,3893,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3893.CA,3893,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3894.ST,3894,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3894.CB,3894,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,3894.SB,3894,sbonds,50000.0,253.28,197,1
01/01/2020,Oneoff,3894.GO,3894,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3894.CA,3894,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3895.ST,3895,stocks,20000.0,194.59,102,1
01/01/2020,Oneoff,3895.CB,3895,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,3895.SB,3895,sbonds,55000.00000000001,253.28,217,1
01/01/2020,Oneoff,3895.GO,3895,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3895.CA,3895,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3896.ST,3896,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,3896.CB,3896,cbonds,50000.0,77.58,644,1
01/01/2020,Oneoff,3896.SB,3896,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,3896.GO,3896,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3896.CA,3896,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3897.ST,3897,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,3897.CB,3897,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,3897.SB,3897,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,3897.GO,3897,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3897.CA,3897,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3898.ST,3898,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,3898.CB,3898,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,3898.SB,3898,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,3898.GO,3898,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3898.CA,3898,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3899.ST,3899,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,3899.CB,3899,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,3899.SB,3899,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,3899.GO,3899,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3899.CA,3899,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3900.ST,3900,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,3900.CB,3900,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,3900.SB,3900,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,3900.GO,3900,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3900.CA,3900,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3901.ST,3901,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,3901.CB,3901,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,3901.SB,3901,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,3901.GO,3901,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3901.CA,3901,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3902.ST,3902,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,3902.CB,3902,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,3902.SB,3902,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,3902.GO,3902,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3902.CA,3902,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3903.ST,3903,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,3903.CB,3903,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,3903.SB,3903,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,3903.GO,3903,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3903.CA,3903,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3904.ST,3904,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,3904.CB,3904,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,3904.SB,3904,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,3904.GO,3904,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3904.CA,3904,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3905.ST,3905,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,3905.CB,3905,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,3905.SB,3905,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,3905.GO,3905,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3905.CA,3905,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3906.ST,3906,stocks,25000.0,194.59,128,1
01/01/2020,Oneoff,3906.CB,3906,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,3906.SB,3906,sbonds,50000.0,253.28,197,1
01/01/2020,Oneoff,3906.GO,3906,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3906.CA,3906,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3907.ST,3907,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,3907.CB,3907,cbonds,45000.0,77.58,580,1
01/01/2020,Oneoff,3907.SB,3907,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,3907.GO,3907,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3907.CA,3907,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3908.ST,3908,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,3908.CB,3908,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,3908.SB,3908,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,3908.GO,3908,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3908.CA,3908,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3909.ST,3909,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,3909.CB,3909,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,3909.SB,3909,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,3909.GO,3909,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3909.CA,3909,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3910.ST,3910,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,3910.CB,3910,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,3910.SB,3910,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,3910.GO,3910,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3910.CA,3910,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3911.ST,3911,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,3911.CB,3911,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,3911.SB,3911,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,3911.GO,3911,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3911.CA,3911,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3912.ST,3912,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,3912.CB,3912,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,3912.SB,3912,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,3912.GO,3912,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3912.CA,3912,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3913.ST,3913,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,3913.CB,3913,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,3913.SB,3913,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,3913.GO,3913,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3913.CA,3913,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3914.ST,3914,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,3914.CB,3914,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,3914.SB,3914,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,3914.GO,3914,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3914.CA,3914,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3915.ST,3915,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,3915.CB,3915,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,3915.SB,3915,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,3915.GO,3915,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3915.CA,3915,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3916.ST,3916,stocks,30000.0,194.59,154,1
01/01/2020,Oneoff,3916.CB,3916,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,3916.SB,3916,sbonds,45000.0,253.28,177,1
01/01/2020,Oneoff,3916.GO,3916,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3916.CA,3916,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3917.ST,3917,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,3917.CB,3917,cbonds,40000.0,77.58,515,1
01/01/2020,Oneoff,3917.SB,3917,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,3917.GO,3917,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3917.CA,3917,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3918.ST,3918,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,3918.CB,3918,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,3918.SB,3918,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,3918.GO,3918,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3918.CA,3918,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3919.ST,3919,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,3919.CB,3919,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,3919.SB,3919,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,3919.GO,3919,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3919.CA,3919,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3920.ST,3920,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,3920.CB,3920,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,3920.SB,3920,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,3920.GO,3920,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3920.CA,3920,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3921.ST,3921,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,3921.CB,3921,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,3921.SB,3921,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,3921.GO,3921,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3921.CA,3921,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3922.ST,3922,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,3922.CB,3922,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,3922.SB,3922,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,3922.GO,3922,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3922.CA,3922,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3923.ST,3923,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,3923.CB,3923,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,3923.SB,3923,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,3923.GO,3923,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3923.CA,3923,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3924.ST,3924,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,3924.CB,3924,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,3924.SB,3924,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,3924.GO,3924,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3924.CA,3924,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3925.ST,3925,stocks,35000.0,194.59,179,1
01/01/2020,Oneoff,3925.CB,3925,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,3925.SB,3925,sbonds,40000.0,253.28,157,1
01/01/2020,Oneoff,3925.GO,3925,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3925.CA,3925,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3926.ST,3926,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,3926.CB,3926,cbonds,35000.0,77.58,451,1
01/01/2020,Oneoff,3926.SB,3926,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,3926.GO,3926,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3926.CA,3926,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3927.ST,3927,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,3927.CB,3927,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,3927.SB,3927,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,3927.GO,3927,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3927.CA,3927,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3928.ST,3928,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,3928.CB,3928,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,3928.SB,3928,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,3928.GO,3928,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3928.CA,3928,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3929.ST,3929,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,3929.CB,3929,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,3929.SB,3929,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,3929.GO,3929,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3929.CA,3929,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3930.ST,3930,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,3930.CB,3930,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,3930.SB,3930,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,3930.GO,3930,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3930.CA,3930,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3931.ST,3931,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,3931.CB,3931,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,3931.SB,3931,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,3931.GO,3931,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3931.CA,3931,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3932.ST,3932,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,3932.CB,3932,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,3932.SB,3932,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,3932.GO,3932,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3932.CA,3932,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3933.ST,3933,stocks,40000.0,194.59,205,1
01/01/2020,Oneoff,3933.CB,3933,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,3933.SB,3933,sbonds,35000.0,253.28,138,1
01/01/2020,Oneoff,3933.GO,3933,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3933.CA,3933,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3934.ST,3934,stocks,45000.0,194.59,231,1
01/01/2020,Oneoff,3934.CB,3934,cbonds,30000.0,77.58,386,1
01/01/2020,Oneoff,3934.SB,3934,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,3934.GO,3934,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3934.CA,3934,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3935.ST,3935,stocks,45000.0,194.59,231,1
01/01/2020,Oneoff,3935.CB,3935,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,3935.SB,3935,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,3935.GO,3935,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3935.CA,3935,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3936.ST,3936,stocks,45000.0,194.59,231,1
01/01/2020,Oneoff,3936.CB,3936,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,3936.SB,3936,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,3936.GO,3936,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3936.CA,3936,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3937.ST,3937,stocks,45000.0,194.59,231,1
01/01/2020,Oneoff,3937.CB,3937,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,3937.SB,3937,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,3937.GO,3937,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3937.CA,3937,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3938.ST,3938,stocks,45000.0,194.59,231,1
01/01/2020,Oneoff,3938.CB,3938,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,3938.SB,3938,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,3938.GO,3938,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3938.CA,3938,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3939.ST,3939,stocks,45000.0,194.59,231,1
01/01/2020,Oneoff,3939.CB,3939,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,3939.SB,3939,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,3939.GO,3939,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3939.CA,3939,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3940.ST,3940,stocks,45000.0,194.59,231,1
01/01/2020,Oneoff,3940.CB,3940,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,3940.SB,3940,sbonds,30000.0,253.28,118,1
01/01/2020,Oneoff,3940.GO,3940,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3940.CA,3940,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3941.ST,3941,stocks,50000.0,194.59,256,1
01/01/2020,Oneoff,3941.CB,3941,cbonds,25000.0,77.58,322,1
01/01/2020,Oneoff,3941.SB,3941,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,3941.GO,3941,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3941.CA,3941,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3942.ST,3942,stocks,50000.0,194.59,256,1
01/01/2020,Oneoff,3942.CB,3942,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,3942.SB,3942,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,3942.GO,3942,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3942.CA,3942,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3943.ST,3943,stocks,50000.0,194.59,256,1
01/01/2020,Oneoff,3943.CB,3943,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,3943.SB,3943,sbonds,10000.0,253.28,39,1
01/01/2020,Oneoff,3943.GO,3943,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3943.CA,3943,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3944.ST,3944,stocks,50000.0,194.59,256,1
01/01/2020,Oneoff,3944.CB,3944,cbonds,10000.0,77.58,128,1
01/01/2020,Oneoff,3944.SB,3944,sbonds,15000.0,253.28,59,1
01/01/2020,Oneoff,3944.GO,3944,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3944.CA,3944,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3945.ST,3945,stocks,50000.0,194.59,256,1
01/01/2020,Oneoff,3945.CB,3945,cbonds,5000.0,77.58,64,1
01/01/2020,Oneoff,3945.SB,3945,sbonds,20000.0,253.28,78,1
01/01/2020,Oneoff,3945.GO,3945,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3945.CA,3945,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3946.ST,3946,stocks,50000.0,194.59,256,1
01/01/2020,Oneoff,3946.CB,3946,cbonds,0.0,77.58,0,1
01/01/2020,Oneoff,3946.SB,3946,sbonds,25000.0,253.28,98,1
01/01/2020,Oneoff,3946.GO,3946,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3946.CA,3946,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3947.ST,3947,stocks,55000.00000000001,194.59,282,1
01/01/2020,Oneoff,3947.CB,3947,cbonds,20000.0,77.58,257,1
01/01/2020,Oneoff,3947.SB,3947,sbonds,0.0,253.28,0,1
01/01/2020,Oneoff,3947.GO,3947,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3947.CA,3947,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3948.ST,3948,stocks,55000.00000000001,194.59,282,1
01/01/2020,Oneoff,3948.CB,3948,cbonds,15000.0,77.58,193,1
01/01/2020,Oneoff,3948.SB,3948,sbonds,5000.0,253.28,19,1
01/01/2020,Oneoff,3948.GO,3948,gold,15000.0,143.95,104,1
01/01/2020,Oneoff,3948.CA,3948,cash,10000.0,1,10000,1
01/01/2020,Oneoff,3949.ST,3949,stocks,55000.00000000001,194.59,282,1
01/01/2020,Oneoff,3949.CB,3949,cbonds,10000.0,77.58,128,1
