asset alloc,method,timeframe,cost,volatility,return
1595,Oneoff,1,0.2104996721,0.9713263769,2.2595451507
1595,oneoff-rebal.,1,0.2104996721,1.6698502557,2.2595451507
1596,DCA,1,0.2100069791,0.9755128780,2.3101526498
1596,DCA-rebalance,1,0.2099708536,1.6657809124,2.3106918018
1596,Oneoff,1,0.2100069791,0.9755128780,2.3101526498
1596,oneoff-rebal.,1,0.2099708536,1.6657809124,2.3106918018
1597,DCA,1,0.2251323029,1.2272038990,1.9320508251
1597,DCA-rebalance,1,0.2251323029,1.9464061057,1.9320508251
1597,Oneoff,1,0.2251323029,1.2272038990,1.9320508251
1597,oneoff-rebal.,1,0.2251323029,1.9464061057,1.9320508251
1598,DCA,1,0.2238104557,1.1145240282,2.0068518130
1598,DCA-rebalance,1,0.2238104557,1.8219227009,2.0068518130
1598,Oneoff,1,0.2238104557,1.1145240282,2.0068518130
1598,oneoff-rebal.,1,0.2238104557,1.8219227009,2.0068518130
1599,DCA,1,0.2225252831,1.0383507436,2.0759850611
1599,DCA-rebalance,1,0.2225252831,1.7400752304,2.0759850611
1599,Oneoff,1,0.2225252831,1.0383507436,2.0759850611
1599,oneoff-rebal.,1,0.2225252831,1.7400752304,2.0759850611
1600,DCA,1,0.2213717405,1.0034047340,2.1380375417
1600,DCA-rebalance,1,0.2213717405,1.7032366888,2.1380375417
1600,Oneoff,1,0.2213717405,1.0034047340,2.1380375417
1600,oneoff-rebal.,1,0.2213717405,1.7032366888,2.1380375417
1601,DCA,1,0.2364727228,1.2664198953,1.8129065602
1601,DCA-rebalance,1,0.2368811383,1.9842137406,1.8047359597
1601,Oneoff,1,0.2364727228,1.2664198953,1.8129065602
1601,oneoff-rebal.,1,0.2368811383,1.9842137406,1.8047359597
1602,DCA,1,0.2346070345,1.1592272389,1.8909211810
1602,DCA-rebalance,1,0.2346070345,1.8708561516,1.8909211810
1602,Oneoff,1,0.2346070345,1.1592272389,1.8909211810
1602,oneoff-rebal.,1,0.2346070345,1.8708561516,1.8909211810
1603,DCA,1,0.2328001035,1.0852596379,1.9638502644
1603,DCA-rebalance,1,0.2328001035,1.7902394535,1.9638502644
1603,Oneoff,1,0.2328001035,1.0852596379,1.9638502644
1603,oneoff-rebal.,1,0.2328001035,1.7902394535,1.9638502644
1604,DCA,1,0.2473697357,1.3155992171,1.6969538222
1604,DCA-rebalance,1,0.2477367476,2.0402699234,1.6893661435
1604,Oneoff,1,0.2473697357,1.3155992171,1.6969538222
1604,oneoff-rebal.,1,0.2477367476,2.0402699234,1.6893661435
1605,DCA,1,0.2450325760,1.2137519689,1.7779223567
1605,DCA-rebalance,1,0.2450325760,1.9313524758,1.7779223567
1605,Oneoff,1,0.2450325760,1.2137519689,1.7779223567
1605,oneoff-rebal.,1,0.2450325760,1.9313524758,1.7779223567
1606,DCA,1,0.2574828806,1.3721431687,1.5893420532
1606,DCA-rebalance,1,0.2574828806,2.1114615793,1.5893420532
1606,Oneoff,1,0.2574828806,1.3721431687,1.5893420532
1606,oneoff-rebal.,1,0.2574828806,2.1114615793,1.5893420532
1607,DCA,1,0.1264476309,1.6026205447,3.0421334806
1607,DCA-rebalance,1,0.1264862745,2.3811792080,3.0405017107
1607,Oneoff,1,0.1264476309,1.6026205447,3.0421334806
1607,oneoff-rebal.,1,0.1264862745,2.3811792080,3.0405017107
1608,DCA,1,0.1313322132,1.4311454701,3.0617838706
1608,DCA-rebalance,1,0.1313322132,2.1799805734,3.0617838706
1608,Oneoff,1,0.1313322132,1.4311454701,3.0617838706
1608,oneoff-rebal.,1,0.1313322132,2.1799805734,3.0617838706
1609,DCA,1,0.1358868347,1.3122769927,3.0777431278
1609,DCA-rebalance,1,0.1358868347,2.0426870781,3.0777431278
1609,Oneoff,1,0.1358868347,1.3122769927,3.0777431278
1609,oneoff-rebal.,1,0.1358868347,2.0426870781,3.0777431278
1610,DCA,1,0.1399000676,1.2477258458,3.0908847867
1610,DCA-rebalance,1,0.1399000676,1.9694645799,3.0908847867
1610,Oneoff,1,0.1399000676,1.2477258458,3.0908847867
1610,oneoff-rebal.,1,0.1399000676,1.9694645799,3.0908847867
1611,DCA,1,0.1431788669,1.2299576459,3.1052525136
1611,DCA-rebalance,1,0.1434189378,1.9388935756,3.1025241954
1611,Oneoff,1,0.1431788669,1.2299576459,3.1052525136
1611,oneoff-rebal.,1,0.1434189378,1.9388935756,3.1025241954
1612,DCA,1,0.1463537134,1.2401925189,3.1154459257
1612,DCA-rebalance,1,0.1465677566,1.9509419119,3.1128287717
1612,Oneoff,1,0.1463537134,1.2401925189,3.1154459257
1612,oneoff-rebal.,1,0.1465677566,1.9509419119,3.1128287717
1613,DCA,1,0.1491745191,1.2737489474,3.1252759345
1613,DCA-rebalance,1,0.1493666850,1.9892359292,3.1227587080
1613,Oneoff,1,0.1491745191,1.2737489474,3.1252759345
1613,oneoff-rebal.,1,0.1493666850,1.9892359292,3.1227587080
1614,DCA,1,0.1517297727,1.3210154778,3.1334411550
1614,DCA-rebalance,1,0.1519031350,2.0433904287,3.1310207023
1614,Oneoff,1,0.1517297727,1.3210154778,3.1334411550
1614,oneoff-rebal.,1,0.1519031350,2.0433904287,3.1310207023
1615,DCA,1,0.1538826601,1.3761699791,3.1425659836
1615,DCA-rebalance,1,0.1540409284,2.1070784307,3.1402217992
1615,Oneoff,1,0.1538826601,1.3761699791,3.1425659836
1615,oneoff-rebal.,1,0.1540409284,2.1070784307,3.1402217992
1616,DCA,1,0.1452259918,1.4736309289,2.8409617743
1616,DCA-rebalance,1,0.1452259918,2.2297336620,2.8409617743
1616,Oneoff,1,0.1452259918,1.4736309289,2.8409617743
1616,oneoff-rebal.,1,0.1452259918,2.2297336620,2.8409617743
1617,DCA,1,0.1486842421,1.3173939187,2.8733686726
1617,DCA-rebalance,1,0.1486842421,2.0485341044,2.8733686726
1617,Oneoff,1,0.1486842421,1.3173939187,2.8733686726
1617,oneoff-rebal.,1,0.1486842421,2.0485341044,2.8733686726
1618,DCA,1,0.1519735505,1.2103063841,2.8999262164
1618,DCA-rebalance,1,0.1519735505,1.9275045667,2.8999262164
1618,Oneoff,1,0.1519735505,1.2103063841,2.8999262164
1618,oneoff-rebal.,1,0.1519735505,1.9275045667,2.8999262164
1619,DCA,1,0.1548483423,1.1568441626,2.9240173234
1619,DCA-rebalance,1,0.1548483423,1.8682319231,2.9240173234
1619,Oneoff,1,0.1548483423,1.1568441626,2.9240173234
1619,oneoff-rebal.,1,0.1548483423,1.8682319231,2.9240173234
1620,DCA,1,0.1572409926,1.1469113552,2.9459564614
1620,DCA-rebalance,1,0.1574152297,1.8473498997,2.9439742221
1620,Oneoff,1,0.1572409926,1.1469113552,2.9459564614
1620,oneoff-rebal.,1,0.1574152297,1.8473498997,2.9439742221
1621,DCA,1,0.1595348228,1.1653579983,2.9650777334
1621,DCA-rebalance,1,0.1596909014,1.8681289112,2.9631276695
1621,Oneoff,1,0.1595348228,1.1653579983,2.9650777334
1621,oneoff-rebal.,1,0.1596909014,1.8681289112,2.9631276695
1622,DCA,1,0.1616082678,1.2043620365,2.9816083025
1622,DCA-rebalance,1,0.1617487889,1.9117597317,2.9796972894
1622,Oneoff,1,0.1616082678,1.2043620365,2.9816083025
1622,oneoff-rebal.,1,0.1617487889,1.9117597317,2.9796972894
1623,DCA,1,0.1634795824,1.2566049765,2.9965273841
1623,DCA-rebalance,1,0.1636067614,1.9706568905,2.9946572402
1623,Oneoff,1,0.1634795824,1.2566049765,2.9965273841
1623,oneoff-rebal.,1,0.1636067614,1.9706568905,2.9946572402
1624,DCA,1,0.1630438221,1.3769616427,2.6492446985
1624,DCA-rebalance,1,0.1630614978,2.1157677257,2.6479471271
1624,Oneoff,1,0.1630438221,1.3769616427,2.6492446985
1624,oneoff-rebal.,1,0.1630614978,2.1157677257,2.6479471271
1625,DCA,1,0.1652913309,1.2328115733,2.6911335515
1625,DCA-rebalance,1,0.1652913309,1.9526958574,2.6911335515
1625,Oneoff,1,0.1652913309,1.2328115733,2.6911335515
1625,oneoff-rebal.,1,0.1652913309,1.9526958574,2.6911335515
1626,DCA,1,0.1674114199,1.1365655500,2.7284707949
1626,DCA-rebalance,1,0.1674114199,1.8459715898,2.7284707949
1626,Oneoff,1,0.1674114199,1.1365655500,2.7284707949
1626,oneoff-rebal.,1,0.1674114199,1.8459715898,2.7284707949
1627,DCA,1,0.1692993457,1.0902092152,2.7608673752
1627,DCA-rebalance,1,0.1692993457,1.7955778435,2.7608673752
1627,Oneoff,1,0.1692993457,1.0902092152,2.7608673752
1627,oneoff-rebal.,1,0.1692993457,1.7955778435,2.7608673752
1628,DCA,1,0.1708557764,1.0867606555,2.7909497415
1628,DCA-rebalance,1,0.1709702362,1.7824265179,2.7896480231
1628,Oneoff,1,0.1708557764,1.0867606555,2.7909497415
1628,oneoff-rebal.,1,0.1709702362,1.7824265179,2.7896480231
1629,DCA,1,0.1723750163,1.1090672761,2.8168438253
1629,DCA-rebalance,1,0.1724778751,1.8069903706,2.8155132968
1629,Oneoff,1,0.1723750163,1.1090672761,2.8168438253
1629,oneoff-rebal.,1,0.1724778751,1.8069903706,2.8155132968
1630,DCA,1,0.1737437130,1.1514858550,2.8401720329
1630,DCA-rebalance,1,0.1738366489,1.8536666137,2.8388246210
1630,Oneoff,1,0.1737437130,1.1514858550,2.8401720329
1630,oneoff-rebal.,1,0.1738366489,1.8536666137,2.8388246210
1631,DCA,1,0.1793010785,1.3153505477,2.4738085539
1631,DCA-rebalance,1,0.1793010785,2.0461984539,2.4738085539
1631,Oneoff,1,0.1793010785,1.3153505477,2.4738085539
1631,oneoff-rebal.,1,0.1793010785,2.0461984539,2.4738085539
1632,DCA,1,0.1804989621,1.1827650976,2.5247608830
1632,DCA-rebalance,1,0.1804989621,1.8968667855,2.5247608830
1632,Oneoff,1,0.1804989621,1.1827650976,2.5247608830
1632,oneoff-rebal.,1,0.1804989621,1.8968667855,2.5247608830
1633,DCA,1,0.1816508871,1.0936897161,2.5698268713
1633,DCA-rebalance,1,0.1816508871,1.7993367643,2.5698268713
1633,Oneoff,1,0.1816508871,1.0936897161,2.5698268713
1633,oneoff-rebal.,1,0.1816508871,1.7993367643,2.5698268713
1634,DCA,1,0.1826678337,1.0530837114,2.6104272757
1634,DCA-rebalance,1,0.1826678337,1.7557450096,2.6104272757
1634,Oneoff,1,0.1826678337,1.0530837114,2.6104272757
1634,oneoff-rebal.,1,0.1826678337,1.7557450096,2.6104272757
1635,DCA,1,0.1835215716,1.0518225058,2.6462671324
1635,DCA-rebalance,1,0.1835840054,1.7453932794,2.6455595092
1635,Oneoff,1,0.1835215716,1.0518225058,2.6462671324
1635,oneoff-rebal.,1,0.1835840054,1.7453932794,2.6455595092
1636,DCA,1,0.1843516802,1.0756460782,2.6785789551
1636,DCA-rebalance,1,0.1844079929,1.7712783205,2.6777905718
1636,Oneoff,1,0.1843516802,1.0756460782,2.6785789551
1636,oneoff-rebal.,1,0.1844079929,1.7712783205,2.6777905718
1637,DCA,1,0.1936156767,1.2881393038,2.3210318878
1637,DCA-rebalance,1,0.1936156767,2.0151880490,2.3210318878
1637,Oneoff,1,0.1936156767,1.2881393038,2.3210318878
1637,oneoff-rebal.,1,0.1936156767,2.0151880490,2.3210318878
1638,DCA,1,0.1939737777,1.1638738863,2.3780760057
1638,DCA-rebalance,1,0.1939737777,1.8759779308,2.3780760057
1638,Oneoff,1,0.1939737777,1.1638738863,2.3780760057
1638,oneoff-rebal.,1,0.1939737777,1.8759779308,2.3780760057
1639,DCA,1,0.1943148947,1.0813193278,2.4303974248
1639,DCA-rebalance,1,0.1943148947,1.7859956395,2.4303974248
1639,Oneoff,1,0.1943148947,1.0813193278,2.4303974248
1639,oneoff-rebal.,1,0.1943148947,1.7859956395,2.4303974248
1640,DCA,1,0.1946214071,1.0426780482,2.4766181806
1640,DCA-rebalance,1,0.1946214071,1.7446693477,2.4766181806
1640,Oneoff,1,0.1946214071,1.0426780482,2.4766181806
1640,oneoff-rebal.,1,0.1946214071,1.7446693477,2.4766181806
1641,DCA,1,0.1948778363,1.0419040201,2.5176867788
1641,DCA-rebalance,1,0.1948966224,1.7351516461,2.5174733757
1641,Oneoff,1,0.1948778363,1.0419040201,2.5176867788
1641,oneoff-rebal.,1,0.1948966224,1.7351516461,2.5174733757
1642,DCA,1,0.2073371770,1.2828696381,2.1728902537
1642,DCA-rebalance,1,0.2073371770,2.0092030519,2.1728902537
1642,Oneoff,1,0.2073371770,1.2828696381,2.1728902537
1642,oneoff-rebal.,1,0.2073371770,2.0092030519,2.1728902537
1643,DCA,1,0.2069442842,1.1674871784,2.2361496093
1643,DCA-rebalance,1,0.2069442842,1.8799651589,2.2361496093
1643,Oneoff,1,0.2069442842,1.1674871784,2.2361496093
1643,oneoff-rebal.,1,0.2069442842,1.8799651589,2.2361496093
1644,DCA,1,0.2065630490,1.0886459997,2.2938780921
1644,DCA-rebalance,1,0.2065630490,1.7938909233,2.2938780921
1644,Oneoff,1,0.2065630490,1.0886459997,2.2938780921
1644,oneoff-rebal.,1,0.2065630490,1.7938909233,2.2938780921
1645,DCA,1,0.2062214944,1.0509766137,2.3455979560
1645,DCA-rebalance,1,0.2062214944,1.7534990252,2.3455979560
1645,Oneoff,1,0.2062214944,1.0509766137,2.3455979560
1645,oneoff-rebal.,1,0.2062214944,1.7534990252,2.3455979560
1646,DCA,1,0.2199865374,1.2990768723,2.0367759432
1646,DCA-rebalance,1,0.2199784516,2.0265900577,2.0359261674
1646,Oneoff,1,0.2199865374,1.2990768723,2.0367759432
1646,oneoff-rebal.,1,0.2199784516,2.0265900577,2.0359261674
1647,DCA,1,0.2189487504,1.1898247187,2.1043426681
1647,DCA-rebalance,1,0.2189487504,1.9046996200,2.1043426681
1647,Oneoff,1,0.2189487504,1.1898247187,2.1043426681
1647,oneoff-rebal.,1,0.2189487504,1.9046996200,2.1043426681
1648,DCA,1,0.2179452543,1.1141813522,2.1670107275
1648,DCA-rebalance,1,0.2179452543,1.8215500533,2.1670107275
1648,Oneoff,1,0.2179452543,1.1141813522,2.1670107275
1648,oneoff-rebal.,1,0.2179452543,1.8215500533,2.1670107275
1649,DCA,1,0.2312709681,1.3306497049,1.9160030220
1649,DCA-rebalance,1,0.2316838698,2.0573555485,1.9077450412
1649,Oneoff,1,0.2312709681,1.3306497049,1.9160030220
1649,oneoff-rebal.,1,0.2316838698,2.0573555485,1.9077450412
1650,DCA,1,0.2297021059,1.2269518363,1.9873460334
1650,DCA-rebalance,1,0.2297021059,1.9461235812,1.9873460334
1650,Oneoff,1,0.2297021059,1.2269518363,1.9873460334
1650,oneoff-rebal.,1,0.2297021059,1.9461235812,1.9873460334
1651,DCA,1,0.2421458582,1.3724313150,1.7985390671
1651,DCA-rebalance,1,0.2421458582,2.1117944826,1.7985390671
1651,Oneoff,1,0.2421458582,1.3724313150,1.7985390671
1651,oneoff-rebal.,1,0.2421458582,2.1117944826,1.7985390671
1652,DCA,1,0.1225078464,1.6792180135,3.1457055190
1652,DCA-rebalance,1,0.1225474124,2.4731877510,3.1440668560
1652,Oneoff,1,0.1225078464,1.6792180135,3.1457055190
1652,oneoff-rebal.,1,0.1225474124,2.4731877510,3.1440668560
1653,DCA,1,0.1274844884,1.5151139144,3.1590980674
1653,DCA-rebalance,1,0.1274844884,2.2786234338,3.1590980674
1653,Oneoff,1,0.1274844884,1.5151139144,3.1590980674
1653,oneoff-rebal.,1,0.1274844884,2.2786234338,3.1590980674
1654,DCA,1,0.1322073323,1.3970655670,3.1674728975
1654,DCA-rebalance,1,0.1322073323,2.1403186464,3.1674728975
1654,Oneoff,1,0.1322073323,1.3970655670,3.1674728975
1654,oneoff-rebal.,1,0.1322073323,2.1403186464,3.1674728975
1655,DCA,1,0.1363265070,1.3300342158,3.1756708713
1655,DCA-rebalance,1,0.1363265070,2.0630036420,3.1756708713
1655,Oneoff,1,0.1363265070,1.3300342158,3.1756708713
1655,oneoff-rebal.,1,0.1363265070,2.0630036420,3.1756708713
1656,DCA,1,0.1397488126,1.3055140930,3.1843973259
1656,DCA-rebalance,1,0.1399978175,2.0243428587,3.1814014885
1656,Oneoff,1,0.1397488126,1.3055140930,3.1843973259
1656,oneoff-rebal.,1,0.1399978175,2.0243428587,3.1814014885
1657,DCA,1,0.1430246434,1.3079752194,3.1908127396
1657,DCA-rebalance,1,0.1432473579,2.0277157883,3.1879540703
1657,Oneoff,1,0.1430246434,1.3079752194,3.1908127396
1657,oneoff-rebal.,1,0.1432473579,2.0277157883,3.1879540703
1658,DCA,1,0.1459814307,1.3316946633,3.1958401123
1658,DCA-rebalance,1,0.1461816697,2.0552905887,3.1931106105
1658,Oneoff,1,0.1459814307,1.3316946633,3.1958401123
1658,oneoff-rebal.,1,0.1461816697,2.0552905887,3.1931106105
1659,DCA,1,0.1486464684,1.3701423502,3.2003714282
1659,DCA-rebalance,1,0.1488274700,2.0998884801,3.1977601422
1659,Oneoff,1,0.1486464684,1.3701423502,3.2003714282
1659,oneoff-rebal.,1,0.1488274700,2.0998884801,3.1977601422
1660,DCA,1,0.1409273373,1.5579131974,2.9462231835
1660,DCA-rebalance,1,0.1409561714,2.3279962679,2.9447540015
1660,Oneoff,1,0.1409273373,1.5579131974,2.9462231835
1660,oneoff-rebal.,1,0.1409561714,2.3279962679,2.9447540015
1661,DCA,1,0.1445891209,1.4071143109,2.9705104441
1661,DCA-rebalance,1,0.1445891209,2.1519895431,2.9705104441
1661,Oneoff,1,0.1445891209,1.4071143109,2.9705104441
1661,oneoff-rebal.,1,0.1445891209,2.1519895431,2.9705104441
1662,DCA,1,0.1480349354,1.3016855661,2.9911491401
1662,DCA-rebalance,1,0.1480349354,2.0306037692,2.9911491401
1662,Oneoff,1,0.1480349354,1.3016855661,2.9911491401
1662,oneoff-rebal.,1,0.1480349354,2.0306037692,2.9911491401
1663,DCA,1,0.1510965964,1.2436519050,3.0086204577
1663,DCA-rebalance,1,0.1510965964,1.9648783104,3.0086204577
1663,Oneoff,1,0.1510965964,1.2436519050,3.0086204577
1663,oneoff-rebal.,1,0.1510965964,1.9648783104,3.0086204577
1664,DCA,1,0.1536158563,1.2276100004,3.0264252210
1664,DCA-rebalance,1,0.1538009512,1.9368547402,3.0241629225
1664,Oneoff,1,0.1536158563,1.2276100004,3.0264252210
1664,oneoff-rebal.,1,0.1538009512,1.9368547402,3.0241629225
1665,DCA,1,0.1560707349,1.2360651641,3.0402524841
1665,DCA-rebalance,1,0.1562367910,1.9468424775,3.0380571968
1665,Oneoff,1,0.1560707349,1.2360651641,3.0402524841
1665,oneoff-rebal.,1,0.1562367910,1.9468424775,3.0380571968
1666,DCA,1,0.1582788260,1.2652986820,3.0526897008
1666,DCA-rebalance,1,0.1584286367,1.9801789973,3.0505597038
1666,Oneoff,1,0.1582788260,1.2652986820,3.0526897008
1666,oneoff-rebal.,1,0.1584286367,1.9801789973,3.0505597038
1667,DCA,1,0.1585065443,1.4641673346,2.7538769042
1667,DCA-rebalance,1,0.1585065443,2.2186225892,2.7538769042
1667,Oneoff,1,0.1585065443,1.4641673346,2.7538769042
1667,oneoff-rebal.,1,0.1585065443,2.2186225892,2.7538769042
1668,DCA,1,0.1609521765,1.3264209303,2.7892626087
1668,DCA-rebalance,1,0.1609521765,2.0588637575,2.7892626087
1668,Oneoff,1,0.1609521765,1.3264209303,2.7892626087
1668,oneoff-rebal.,1,0.1609521765,2.0588637575,2.7892626087
1669,DCA,1,0.1632987522,1.2300491336,2.8192153762
1669,DCA-rebalance,1,0.1632987522,1.9495963667,2.8192153762
1669,Oneoff,1,0.1632987522,1.2300491336,2.8192153762
1669,oneoff-rebal.,1,0.1632987522,1.9495963667,2.8192153762
1670,DCA,1,0.1653661200,1.1801657251,2.8464326351
1670,DCA-rebalance,1,0.1653661200,1.8939863374,2.8464326351
1670,Oneoff,1,0.1653661200,1.1801657251,2.8464326351
1670,oneoff-rebal.,1,0.1653661200,1.8939863374,2.8464326351
1671,DCA,1,0.1670986331,1.1687774052,2.8710241494
1671,DCA-rebalance,1,0.1672252221,1.8719170364,2.8694408018
1671,Oneoff,1,0.1670986331,1.1687774052,2.8710241494
1671,oneoff-rebal.,1,0.1672252221,1.8719170364,2.8694408018
1672,DCA,1,0.1687805190,1.1814880729,2.8923235452
1672,DCA-rebalance,1,0.1688945190,1.8864236469,2.8907430651
1672,Oneoff,1,0.1687805190,1.1814880729,2.8923235452
1672,oneoff-rebal.,1,0.1688945190,1.8864236469,2.8907430651
1673,DCA,1,0.1745493461,1.4036161367,2.5788607853
1673,DCA-rebalance,1,0.1745606964,2.1467362117,2.5776822738
1673,Oneoff,1,0.1745493461,1.4036161367,2.5788607853
1673,oneoff-rebal.,1,0.1745606964,2.1467362117,2.5776822738
1674,DCA,1,0.1759984741,1.2754505107,2.6220869419
1674,DCA-rebalance,1,0.1759984741,2.0007882914,2.6220869419
1674,Oneoff,1,0.1759984741,1.2754505107,2.6220869419
1674,oneoff-rebal.,1,0.1759984741,2.0007882914,2.6220869419
1675,DCA,1,0.1773764538,1.1874383250,2.6611448304
1675,DCA-rebalance,1,0.1773764538,1.9020502509,2.6611448304
1675,Oneoff,1,0.1773764538,1.1874383250,2.6611448304
1675,oneoff-rebal.,1,0.1773764538,1.9020502509,2.6611448304
1676,DCA,1,0.1786126357,1.1417878299,2.6953799571
1676,DCA-rebalance,1,0.1786126357,1.8516920544,2.6953799571
1676,Oneoff,1,0.1786126357,1.1417878299,2.6953799571
1676,oneoff-rebal.,1,0.1786126357,1.8516920544,2.6953799571
1677,DCA,1,0.1796453719,1.1333643234,2.7264117547
1677,DCA-rebalance,1,0.1797209785,1.8334216411,2.7254203229
1677,Oneoff,1,0.1796453719,1.1333643234,2.7264117547
1677,oneoff-rebal.,1,0.1797209785,1.8334216411,2.7254203229
1678,DCA,1,0.1887195065,1.3733375005,2.4250232565
1678,DCA-rebalance,1,0.1887195065,2.1128415370,2.4250232565
1678,Oneoff,1,0.1887195065,1.3733375005,2.4250232565
1678,oneoff-rebal.,1,0.1887195065,2.1128415370,2.4250232565
1679,DCA,1,0.1893338613,1.2543995963,2.4756301472
1679,DCA-rebalance,1,0.1893338613,1.9769868643,2.4756301472
1679,Oneoff,1,0.1893338613,1.2543995963,2.4756301472
1679,oneoff-rebal.,1,0.1893338613,1.9769868643,2.4756301472
1680,DCA,1,0.1899288547,1.1712098856,2.5209294330
1680,DCA-rebalance,1,0.1899288547,1.8840771846,2.5209294330
1680,Oneoff,1,0.1899288547,1.1712098856,2.5209294330
1680,oneoff-rebal.,1,0.1899288547,1.8840771846,2.5209294330
1681,DCA,1,0.1904609740,1.1284442685,2.5614418506
1681,DCA-rebalance,1,0.1904609740,1.8370926147,2.5614418506
1681,Oneoff,1,0.1904609740,1.1284442685,2.5614418506
1681,oneoff-rebal.,1,0.1904609740,1.8370926147,2.5614418506
1682,DCA,1,0.2023262418,1.3640193558,2.2765532637
1682,DCA-rebalance,1,0.2023252844,2.1010008088,2.2755900857
1682,Oneoff,1,0.2023262418,1.3640193558,2.2765532637
1682,oneoff-rebal.,1,0.2023252844,2.1010008088,2.2755900857
1683,DCA,1,0.2022034710,1.2517778701,2.3325742652
1683,DCA-rebalance,1,0.2022034710,1.9740304337,2.3325742652
1683,Oneoff,1,0.2022034710,1.2517778701,2.3325742652
1683,oneoff-rebal.,1,0.2022034710,1.9740304337,2.3325742652
1684,DCA,1,0.2020849665,1.1729577681,2.3839410086
1684,DCA-rebalance,1,0.2020849665,1.8860092733,2.3839410086
1684,Oneoff,1,0.2020849665,1.1729577681,2.3839410086
1684,oneoff-rebal.,1,0.2020849665,1.8860092733,2.3839410086
1685,DCA,1,0.2148893235,1.3730987938,2.1390095487
1685,DCA-rebalance,1,0.2148893235,2.1125657060,2.1390095487
1685,Oneoff,1,0.2148893235,1.3730987938,2.1390095487
1685,oneoff-rebal.,1,0.2148893235,2.1125657060,2.1390095487
1686,DCA,1,0.2141322411,1.2671798520,2.1999765587
1686,DCA-rebalance,1,0.2141322411,1.9914237352,2.1999765587
1686,Oneoff,1,0.2141322411,1.2671798520,2.1999765587
1686,oneoff-rebal.,1,0.2141322411,1.9914237352,2.1999765587
1687,DCA,1,0.2261132432,1.3979437852,2.0172239636
1687,DCA-rebalance,1,0.2265298132,2.1349779678,2.0088972483
1687,Oneoff,1,0.2261132432,1.3979437852,2.0172239636
1687,oneoff-rebal.,1,0.2265298132,2.1349779678,2.0088972483
1688,DCA,1,0.1187447158,1.7595783544,3.2446335438
1688,DCA-rebalance,1,0.1188254153,2.5690443228,3.2413478376
1688,Oneoff,1,0.1187447158,1.7595783544,3.2446335438
1688,oneoff-rebal.,1,0.1188254153,2.5690443228,3.2413478376
1689,DCA,1,0.1238658471,1.5999955869,3.2505198988
1689,DCA-rebalance,1,0.1238658471,2.3795371644,3.2505198988
1689,Oneoff,1,0.1238658471,1.5999955869,3.2505198988
1689,oneoff-rebal.,1,0.1238658471,2.3795371644,3.2505198988
1690,DCA,1,0.1286746037,1.4835150145,3.2537963347
1690,DCA-rebalance,1,0.1287057114,2.2401621289,3.2523494479
1690,Oneoff,1,0.1286746037,1.4835150145,3.2537963347
1690,oneoff-rebal.,1,0.1287057114,2.2401621289,3.2523494479
1691,DCA,1,0.1329388789,1.4125010795,3.2558225245
1691,DCA-rebalance,1,0.1329388789,2.1582541502,3.2558225245
1691,Oneoff,1,0.1329388789,1.4125010795,3.2558225245
1691,oneoff-rebal.,1,0.1329388789,2.1582541502,3.2558225245
1692,DCA,1,0.1364418006,1.3830590301,3.2609635054
1692,DCA-rebalance,1,0.1366989574,2.1134122120,3.2577207840
